tweet_id,text,language,type,bookmark_count,favorite_count,retweet_count,reply_count,view_count,created_at,client,hashtags,urls,media_type,media_urls
'2043269031659200666',"@inmotionadvies @wholemars @RDWnl @TeslaOwnersNL @KRoelandschap I guess we have different naming conventions in Europe, but this is basically v14.3",en,Reply,0,3365,197,199,332360,2026-04-12 06:04:33,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2043264973468758262',@BasedMikeLee The left murdered the Tsar and his young children,en,Reply,121,7670,609,574,235355,2026-04-12 05:48:26,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2043264691980611976',@DefiantLs No kidding,en,Reply,0,2170,97,105,40553,2026-04-12 05:47:19,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2043253148845064582',@BasedMikeLee 💯,qme,Reply,0,1202,83,122,36423,2026-04-12 05:01:27,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2043252999422931112',@beffjezos Nat,und,Reply,0,600,48,93,37300,2026-04-12 05:00:51,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2043252848079802466',@xenocosmography He’s a hard target,en,Reply,0,3154,142,272,92770,2026-04-12 05:00:15,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2043225559862514124',@AdamLowisz Yeah,en,Reply,0,1442,74,122,51412,2026-04-12 03:11:49,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2043225378995703808',@pmarca Yikes,en,Reply,0,752,49,116,42551,2026-04-12 03:11:06,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2043225145356263772',Starship https://t.co/IXZN5XqYDk,en,Tweet,8255,489356,28598,11481,32963518,2026-04-12 03:10:10,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,https://pbs.twimg.com/media/HFr-W9ya0AAKeiM.jpg
'2043186246370168870',RT @undefined: Model Y🌸 https://t.co/XhGyAjQvgs,es,Retweet,250,9783,1419,549,931735,2026-04-12 00:35:36,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,"https://pbs.twimg.com/media/HFrbDk9aoAA7xvd.jpg,https://pbs.twimg.com/media/HFrbDk-bAAAzMOq.jpg,https://pbs.twimg.com/media/HFrbDk9bEAAKjRJ.jpg"
'2043197300542144894',@yunta_tsai And some will say this is AI,en,Reply,0,1591,105,363,86545,2026-04-12 01:19:31,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2043196753701466321',@BasedMikeLee He’s pathetic,en,Reply,0,11562,479,306,112850,2026-04-12 01:17:21,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2043196474620789157',@RNCResearch He’s such a hypocrite https://t.co/UK7y0R0boJ,en,Reply,116,6810,1369,378,150584,2026-04-12 01:16:14,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,https://pbs.twimg.com/media/HFrkXXjaoAA3_tT.jpg
'2043196054519398909',"@ArthurMacwaters Less thrust than that today, but the long term target is 300 tons of thrust per engine for 10 kilotons of thrust at liftoff or shortly thereafter",en,Reply,0,2780,169,181,114886,2026-04-12 01:14:34,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2043194892944597356',@georgiedons @Rothmus 😂,qme,Reply,0,430,29,70,9758,2026-04-12 01:09:57,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2043118732411654629',RT @undefined: https://t.co/YSzlmtXCRK,zxx,Retweet,1397,54848,5443,1645,1858173,2026-04-11 20:07:19,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,https://pbs.twimg.com/media/HFqdqPbWgAAqDM1.jpg
'2043192426286993455',@nayibbukele SpaceX and Tesla are growing,en,Reply,184,13989,678,596,495330,2026-04-12 01:00:09,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2043192039505052023',@BiggiEjJeremy @NASAAdmin @rookisaacman @SciGuySpace 🎯,qme,Reply,0,442,34,41,10621,2026-04-12 00:58:37,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2043167629947424983',RT @undefined: Starship and Super Heavy move out to continue preflight testing https://t.co/zYN1fkvNIk,en,Retweet,812,17762,2982,623,1535511,2026-04-11 23:21:37,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,"https://pbs.twimg.com/media/HFrKDVvWcAAowqq.jpg,https://pbs.twimg.com/media/HFrKE7aaIAAtxD4.jpg,https://pbs.twimg.com/media/HFrKF7baAAA0dWw.jpg,https://pbs.twimg.com/media/HFrKGycXUAAue4j.jpg"
'2043159727744668017',@EliseStefanik Madness,en,Reply,0,3154,152,227,63169,2026-04-11 22:50:13,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2043159669087383885',@GadSaad True,en,Reply,0,1530,83,130,46234,2026-04-11 22:49:59,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2043158635480768862',"@FischerKing64 Keep books and historical media safe.

SpaceX will put copies of knowledge in space an on the Moon and Mars.",en,Reply,0,9351,772,682,235622,2026-04-11 22:45:53,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2043152426627371119',Starlink is alien-level technology,en,Tweet,5140,55033,6368,2947,11214902,2026-04-11 22:21:13,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2043157936261025980',"Starlink V3 launches with Starship will carry 25 to 50 times more bandwidth than a Falcon flight with V2, depending on how you count it.

Starship will also launch 100+ times more per year than Falcon (mostly AI sats).

Probably ~20k comms satellites per year at ~2 tons/sat. High mass flux to orbit. 💫",en,Reply,159,3235,305,159,121843,2026-04-11 22:43:06,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2043156326898077721',"@nikitabier @tenobrus *most days 

We can’t win them all. I sometimes get more retarded, sometimes less.",en,Reply,0,1836,100,175,34045,2026-04-11 22:36:42,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2043155827369054298',@Timcast Yes,und,Reply,0,2208,93,260,76355,2026-04-11 22:34:43,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2043155138844721426',@LundahlHorses I guess he really liked them apples,en,Reply,0,5145,173,406,59808,2026-04-11 22:31:59,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2043154835164528745',@MikeBenzCyber @BBCWorld 😂💯,qme,Reply,0,698,38,30,28611,2026-04-11 22:30:47,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2043154635956072528',@fandompulse @kylenabecker ❤️,qme,Reply,0,425,32,42,10046,2026-04-11 22:29:59,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2043152663693668601',True,en,Tweet,3853,94143,9606,2934,16485106,2026-04-11 22:22:09,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2042756751880262065',"RT @undefined: Hi to my new international readers. I was a successful UK comedy writer until I spoke out against men in women's sports and private spaces, and children being mutilated and sterilised in gender clinics. The fight is far from over so join me if any of this interests you.",en,Retweet,242,30535,3047,503,892039,2026-04-10 20:08:56,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'2043093775367508441',"RT @undefined: First start of FSD in The Netherlands 🇳🇱 

TLDR: long video, short quiz https://t.co/cOh7uHTDlF",en,Retweet,280,3938,683,154,860033,2026-04-11 18:28:09,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,video,https://video.twimg.com/amplify_video/2043092124422324224/vid/avc1/2160x3840/PTE0syin9SDkq3ES.mp4?tag=21
'2043141724344824003',Starlink Internet is awesome,en,Tweet,813,47606,4092,3042,27236355,2026-04-11 21:38:41,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2043141440751190221',@KingBobIIV Horrific,es,Reply,0,10420,671,329,78741,2026-04-11 21:37:33,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2043134688890605888',Tesla Semi feels like a sports car to drive,en,Tweet,871,36534,4275,1840,8347275,2026-04-11 21:10:44,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2043132989450932694',@captive_dreamer He should compete in the cuck Olympics. Might win gold.,en,Reply,293,34848,1550,781,494733,2026-04-11 21:03:58,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2043132695740649699',@Rafa_Mangual @willchamberlain @nypost Happened yet again,en,Reply,64,11724,490,322,137947,2026-04-11 21:02:48,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2043128865690980529',@nikitabier @tenobrus Aren’t we all,en,Reply,0,2836,102,296,56893,2026-04-11 20:47:35,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2043128756014113097',@kylenabecker @StephenM Yup,und,Reply,0,496,39,33,11576,2026-04-11 20:47:09,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2043123445492543506',Starship V3 with Raptor 3,en,Tweet,8206,202640,14185,4263,30304796,2026-04-11 20:26:03,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2043090677354107265',@TheRabbitHole True,en,Reply,0,1567,95,172,43810,2026-04-11 18:15:50,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2043087549615476790',"@Savsays @JamesOKeefeIII He has a history of theft &amp; violence
https://t.co/GDHIq2Xgk7",en,Reply,0,8448,1131,241,126303,2026-04-11 18:03:25,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,https://x.com/i/grok/share/bea9ab41df6f4b8ab0a1fc8cfff65405,,
'2043086747773591706',@NASASpaceflight Look at those beautiful Raptor 3 engines!,en,Reply,132,10866,444,816,623865,2026-04-11 18:00:14,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2043075954386571552',"RT @undefined: Today Tesla FSD is ~9x safer than humans

Soon, FSD will be 1000x safer and driving manually will be considered dangerous

Every Tesla on the road feeds real-world data back to train the AI. Billions of miles. Every edge case. Every near-miss. No human driver can learn that fast

The fleet is the teacher and it never sleeps",en,Retweet,179,3794,1016,447,788000,2026-04-11 17:17:20,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,https://pbs.twimg.com/media/HFp1ko1W4AA3JLW.jpg
'2043086333430894817',@CilComLFC Unlikely to win an actual war,en,Reply,0,11338,378,496,132653,2026-04-11 17:58:35,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2043086238564126809',"@Savsays @MrAndyNgo Terrible. 

Definitely press charges.",en,Reply,0,13353,618,282,304392,2026-04-11 17:58:12,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2043048081894298041',"RT @undefined: Most people think Starship was only built for multi-planetary life and outer space missions

While that is true, Starship can also be used to fly passengers anywhere on Earth in under an hour

Long-haul flights are exhausting and can take up to a full day in the air. But with Starship, those times vanish:

LA ➔ New York: 25 minutes
London ➔ New York: 29 minutes
New York ➔ Paris: 30 minutes

The same ship that reaches other planets will make traditional long-haul flights obsolete

Wild to even imagine this becoming a reality...",en,Retweet,340,6694,1636,978,849174,2026-04-11 15:26:35,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,photo,https://pbs.twimg.com/media/HFpdZeiWIAAV7-g.jpg
'2043037089848267094',RT @undefined: Teslas in the Netherlands rn https://t.co/M1NbB75OIr,en,Retweet,174,9326,1263,303,753961,2026-04-11 14:42:54,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,https://pbs.twimg.com/media/HFpTZ9vakAM600h.jpg
'2043074192896332059',@pmarca Yeah,en,Reply,0,785,59,128,59526,2026-04-11 17:10:20,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2043073924146303418',😑,art,Tweet,6197,143602,11361,5379,26441882,2026-04-11 17:09:16,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2043000620685365357',"RT @undefined: Tesla friends, here’s some fun news: Tesla is doing a final Signature Series run of Plaid Model S and X. 250 S, 100 X (6-seat only). Invite-only so if you didn’t get the email you can’t buy one. Celebration event (fittingly at sunset) sometime in May. I don’t have pricing but here are more details:
-Garnet Red paint (with matching door handles on S)
-Gold Tesla T badges on front
-Signature badge on rear
-Gold Plaid badge on rear
-White interior w/alcantara & badging
Gold Plaid seat badge w/gold piping
-Carbon ceramic brakes on S w/gold calipers (regular red Plaid calipers on X)
-Signature marked door sills
-Signature dash badging with unique numbering plate (i.e. 1/250)
-Gold Plaid puddle lights
-Yoke steering
-21” wheels (S)/22” wheels (X)
-Special interior lighting sequence
-Signature Edition key fob
-Comes with black skull caps (guessing these have Signature logo on them but not sure)
-Luxe Package included",en,Retweet,154,2689,579,213,892563,2026-04-11 12:17:59,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2043046878296838179',RT @undefined: Tesla FSD is now rolling out to actual customers in the Netherlands!,en,Retweet,128,7935,1087,449,1128042,2026-04-11 15:21:48,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'2043073549343297849',"@nettermike The Golden State is cooking its golden geese, but what happens when they are all cooked and eaten or have left?

Then they come for the people.",en,Reply,0,18006,1544,756,290664,2026-04-11 17:07:47,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
